step,mode,key,value,timestamp
7500,train,Point_l2_Loss,0.00010923310037469491,2025-04-29T23:44:13.745309
7500,train,Transformation_Loss,9.910191874951124e-05,2025-04-29T23:44:13.745309
7500,train,Rotation_Loss,0.31306254863739014,2025-04-29T23:44:13.745309
7500,val,Point_l2_Loss,0.0001483452557295095,2025-04-29T23:44:15.135222
7500,val,Transformation_Loss,0.0001425606165867066,2025-04-29T23:44:15.135222
7500,val,Rotation_Loss,0.2026211738586426,2025-04-29T23:44:15.135222
7600,train,Point_l2_Loss,0.00013428092643152922,2025-04-29T23:45:22.181697
7600,train,Transformation_Loss,0.00010296786786057055,2025-04-29T23:45:22.181697
7600,train,Rotation_Loss,0.07345664501190186,2025-04-29T23:45:22.181697
7700,train,Point_l2_Loss,0.00019533214799594134,2025-04-29T23:46:30.249897
7700,train,Transformation_Loss,0.00037480005994439125,2025-04-29T23:46:30.249897
7700,train,Rotation_Loss,0.3283529281616211,2025-04-29T23:46:30.249897
7800,train,Point_l2_Loss,0.00015920851728878915,2025-04-29T23:47:35.844919
7800,train,Transformation_Loss,5.6052973377518356e-05,2025-04-29T23:47:35.844919
7800,train,Rotation_Loss,0.20215857028961182,2025-04-29T23:47:35.844919
7900,train,Point_l2_Loss,0.00019163328397553414,2025-04-29T23:48:40.736862
7900,train,Transformation_Loss,0.00042751419823616743,2025-04-29T23:48:40.736862
7900,train,Rotation_Loss,0.4404730200767517,2025-04-29T23:48:40.736862
8000,train,Point_l2_Loss,0.0003156466409564018,2025-04-29T23:49:46.969171
8000,train,Transformation_Loss,0.0004557220672722906,2025-04-29T23:49:46.969171
8000,train,Rotation_Loss,0.3695063591003418,2025-04-29T23:49:46.969171
8000,val,Point_l2_Loss,0.00013988623177283444,2025-04-29T23:49:47.774131
8000,val,Transformation_Loss,0.00015594032447552308,2025-04-29T23:49:47.774131
8000,val,Rotation_Loss,0.19472948387265204,2025-04-29T23:49:47.774131
8100,train,Point_l2_Loss,0.0003045713237952441,2025-04-29T23:50:57.055032
8100,train,Transformation_Loss,0.00035252186353318393,2025-04-29T23:50:57.055032
8100,train,Rotation_Loss,0.5787893533706665,2025-04-29T23:50:57.055032
8200,train,Point_l2_Loss,8.577745029469952e-05,2025-04-29T23:52:02.223146
8200,train,Transformation_Loss,4.375448770588264e-05,2025-04-29T23:52:02.223146
8200,train,Rotation_Loss,0.11876485496759415,2025-04-29T23:52:02.223146
8300,train,Point_l2_Loss,0.00012257989146746695,2025-04-29T23:53:08.209591
8300,train,Transformation_Loss,0.00035946385469287634,2025-04-29T23:53:08.209591
8300,train,Rotation_Loss,0.28619691729545593,2025-04-29T23:53:08.209591
8400,train,Point_l2_Loss,8.360690844710916e-05,2025-04-29T23:54:14.780064
8400,train,Transformation_Loss,3.825094972853549e-05,2025-04-29T23:54:14.780064
8400,train,Rotation_Loss,0.12378344684839249,2025-04-29T23:54:14.780064
8500,train,Point_l2_Loss,0.00019323246669955552,2025-04-29T23:55:18.554532
8500,train,Transformation_Loss,0.0003951078688260168,2025-04-29T23:55:18.554532
8500,train,Rotation_Loss,0.43699178099632263,2025-04-29T23:55:18.554532
8500,val,Point_l2_Loss,9.967019650503062e-05,2025-04-29T23:55:20.208093
8500,val,Transformation_Loss,0.00015289502935047494,2025-04-29T23:55:20.208093
8500,val,Rotation_Loss,0.19851014018058777,2025-04-29T23:55:20.208093
8600,train,Point_l2_Loss,6.26220935373567e-05,2025-04-29T23:56:29.122996
8600,train,Transformation_Loss,2.2121084839454852e-05,2025-04-29T23:56:29.122996
8600,train,Rotation_Loss,0.08958941698074341,2025-04-29T23:56:29.122996
8700,train,Point_l2_Loss,0.0001513868774054572,2025-04-29T23:57:36.383677
8700,train,Transformation_Loss,0.00044669199269264936,2025-04-29T23:57:36.383677
8700,train,Rotation_Loss,0.3252561688423157,2025-04-29T23:57:36.383677
8800,train,Point_l2_Loss,0.00012941964087076485,2025-04-29T23:58:41.847358
8800,train,Transformation_Loss,0.00016129022696986794,2025-04-29T23:58:41.847358
8800,train,Rotation_Loss,0.27726486325263977,2025-04-29T23:58:41.847358
8900,train,Point_l2_Loss,0.00011920273391297087,2025-04-29T23:59:48.390139
8900,train,Transformation_Loss,6.507131911348552e-05,2025-04-29T23:59:48.390139
8900,train,Rotation_Loss,0.11433622241020203,2025-04-29T23:59:48.390139
9000,train,Point_l2_Loss,0.00014873314648866653,2025-04-30T00:00:58.418501
9000,train,Transformation_Loss,8.040347893256694e-05,2025-04-30T00:00:58.418501
9000,train,Rotation_Loss,0.15787337720394135,2025-04-30T00:00:58.418501
9000,val,Point_l2_Loss,0.0002134170710633043,2025-04-30T00:00:59.504605
9000,val,Transformation_Loss,0.0002526371077692602,2025-04-30T00:00:59.504605
9000,val,Rotation_Loss,0.14672888740897178,2025-04-30T00:00:59.504605
9100,train,Point_l2_Loss,8.638402505312115e-05,2025-04-30T00:02:07.880456
9100,train,Transformation_Loss,5.4258671298157424e-05,2025-04-30T00:02:07.880456
9100,train,Rotation_Loss,0.10540258139371872,2025-04-30T00:02:07.880456
9200,train,Point_l2_Loss,6.566227239090949e-05,2025-04-30T00:03:16.063119
9200,train,Transformation_Loss,2.7683017833624035e-05,2025-04-30T00:03:16.063119
9200,train,Rotation_Loss,0.08717930316925049,2025-04-30T00:03:16.063119
